Bankrupt?,Debt ratio %,Net worth/Assets,Current Liability to Assets,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,ROA(C) before interest and depreciation before interest,Cash/Total Assets,Working Capital to Total Assets,Net Income to Total Assets,Total Asset Turnover,Fixed Assets Turnover Frequency,Tax rate (A),Persistent EPS in the Last Four Seasons,Current Liability to Current Assets,CFO to Assets,Cash/Current Liability,Per Share Net profit before tax (Yuan ¥),Net profit before tax/Paid-in capital,Retained Earnings to Total Assets,Net Value Per Share (A)
1.0,0.11926716449496601,0.880732835505034,0.0621180800818133,0.462549062363716,0.48005781894105704,0.434114951494174,0.0005639034079833991,0.809043852785962,0.742136913834905,0.0524737631184408,2.7791258620660057e-14,0.0,0.19457313037723395,0.023457564134406,0.709987828192427,0.04963730569948187,0.15462830458688,0.15364602971118302,0.892959364371422,0.15696767940668302
1.0,0.186201892553738,0.8137981074462621,0.17469979922346598,0.204481029219363,0.263450934204186,0.24057914493248198,0.0857438133579781,0.830974402483463,0.46657744852711297,0.133433283358321,2.5648226961355756e-13,0.0,0.17774416186064101,0.0318314138102483,0.6331614841676291,2.6974227834562485e-13,0.13368983957219302,0.13266721966669198,0.7458774264457511,0.132779908137036
0.0,0.20140883393294398,0.7985911660670559,0.207357989455048,0.5463911905800259,0.529471599122009,0.48120703943840504,0.034261239872139,0.797542258889382,0.803251700643254,0.26836581709145396,1.2850617405792993e-13,0.271586192934508,0.22274747092748395,0.0385277268662496,0.553792659545734,9.08463652632713e-14,0.17895608947804503,0.17796546263479396,0.9364767364144829,0.176941553242594
1.0,0.326934123409015,0.673065876590985,0.336844125215522,0.314707806367205,0.307350500562129,0.277726319894701,0.0277311862242322,0.7099479162690191,0.6648139259065681,0.41079460269865103,4.1815621281549053e-13,0.0,0.0,0.055965834937137,0.299383065214265,4.530527147637514e-14,0.0,0.0,0.8882494440856579,0.10239770763979598
1.0,0.180487952353599,0.819512047646401,0.18500378885856603,0.29600959441779306,0.34514695647518606,0.29980987666357894,0.0711643063431613,0.7186700641619019,0.57445301753168,0.055472263868065995,1.355486455885055e-14,0.0,0.14351895622577301,0.0599700109162708,0.590678387884809,2.1143954497277615e-13,0.09377118324922802,0.0941633360983335,0.860612625344984,0.14773924402679997
1.0,0.22610877649121697,0.773891223508783,0.201643821262942,0.501144788486699,0.485464960650998,0.444011114902745,0.0422612907131565,0.631612627470239,0.7606925303124109,0.0719640179910045,1.0105568018874876e-11,0.0,0.205918502410892,0.142564865223786,0.533680946506854,1.1522714533784664e-13,0.164118400241018,0.163147575597617,0.876916911402623,0.133791243521133
0.0,0.0834114339268978,0.916588566073102,0.0328499301509676,0.450883122546882,0.43824615878794393,0.395700287622483,0.251929956585995,0.826499371995954,0.7639088050980709,0.0284857571214393,0.3783783783783784,0.0,0.202420346033847,0.0133822080108747,0.5298959802586239,4.165799723910083e-12,0.156059350756948,0.159354498152477,0.906436194627337,0.16328852555728798
1.0,0.288659793814433,0.711340206185567,0.233636771024646,0.36267989533362394,0.359441083569784,0.325793399307756,0.00791779465795534,0.661254699376837,0.661031492197597,0.154422788605697,3.528808315320871e-14,0.0,0.10957738489174601,0.0846990837224084,0.565274083716838,1.863805545040218e-14,0.0887248625442495,0.0876178267099012,0.886735076361734,0.128734566600649
0.0,0.10366720077395199,0.896332799226048,0.103952448307017,0.507522895769734,0.511055195674287,0.465850923804417,0.0170410351297159,0.731600872556766,0.779681107996818,0.0509745127436282,0.4844844844844845,0.0,0.20762030821594,0.0607476807338982,0.549836097791793,8.992788638646425e-14,0.164118400241018,0.163170198325918,0.925986460942232,0.166196114786566
0.0,0.119690419324606,0.8803095806753941,0.101792561385617,0.544755778456171,0.528775630387066,0.48773948227953,0.157896289999126,0.793106585143287,0.8022934882635381,0.164917541229385,5.240204622751161e-14,0.517562506326551,0.21792568781317997,0.0328771374855479,0.658920569466071,8.5083795367374e-13,0.17579272425999898,0.174753035216047,0.933489211310765,0.172559099911508
0.0,0.098981165160081,0.9010188348399191,0.07304377451312,0.562636284343655,0.5497082284918889,0.499731877346073,0.18143403582902498,0.905132271324765,0.812217844541506,0.203898050974513,9.685291492050192e-14,0.116509768195161,0.233998298194195,0.014194797158595,0.654058078728408,1.3599677302110674e-12,0.18761768471793303,0.18647914938541602,0.9452055979838979,0.238380177826472
1.0,0.227318076004474,0.7726819239955258,0.230076610198988,0.490950719581334,0.48241340542855604,0.436942426753766,0.0289221397716413,0.77626273593312,0.7676500241899599,0.133433283358321,1.8673908381075677e-13,0.0,0.189278623428193,0.0429612297596905,0.526706573821378,6.91324286180198e-14,0.15184153046622,0.150818188673554,0.920257055033976,0.15490286966415198
0.0,0.128548538259213,0.871451461740787,0.10800850499828302,0.5556585259485389,0.555543658654103,0.5056305757324621,0.042391264590205,0.7795313925883021,0.8082291638133492,0.218890554722639,2.7639807620002502e-14,0.244154266626177,0.223409284296114,0.0371399201859723,0.5895030694026371,2.153407327693451e-13,0.17963395345334002,0.17853103084232003,0.9420325112313381,0.185706459904766
0.0,0.100009069746349,0.8999909302536508,0.10481135040648899,0.632959005669429,0.6181808447989721,0.583386145371228,0.0780648546402346,0.8823081653668821,0.849317336806522,0.23388305847076502,3.4992753701926427e-13,0.212673347504808,0.259903564337714,0.0199524470892038,0.659387552425898,4.0859839793897195e-13,0.21729306319198602,0.216348691652213,0.9506698967816449,0.207534448611521
0.0,0.104574175408894,0.895425824591106,0.11101693954519698,0.6100632359354561,0.598372503881364,0.55101642860625,0.373602231782357,0.898226389104653,0.8402512287151159,0.17091454272863602,1.1904048651683283e-13,0.127138374329386,0.24326368535501602,0.0192849253335548,0.680941249061439,1.846629710345876e-12,0.19213677788657102,0.19527939069451802,0.9460439144292149,0.18482154144368104
0.0,0.0921486229101793,0.907851377089821,0.0887351429526855,0.610826428259922,0.5885754055356279,0.531857846243845,0.0346030912488993,0.798195905146829,0.838515103450976,0.17391304347826098,1.2282676153327127e-13,0.0299625468164794,0.24392549872364602,0.0301316133193756,0.5782078361983339,2.137527566263969e-13,0.19688182571364,0.195965613452982,0.951495639889478,0.200370822974169
0.0,0.11533694107688099,0.884663058923119,0.101413034443512,0.586513301351941,0.613737352106644,0.55262516452981,0.0953145219059907,0.7950164441771309,0.825525142600342,0.11094452773613199,1.1434550549644845e-14,0.0,0.23182376855441,0.0323705009362728,0.648784965604468,5.155237405279659e-13,0.184755592377796,0.182882135585552,0.941162037121879,0.17635160760187102
1.0,0.122199715814614,0.877800284185386,0.0868807059001839,0.190580026166594,0.290218962471224,0.258665236679179,0.0219772863844425,0.7414615249231629,0.5272633847954861,0.0464767616191904,1.8174120078905805e-14,0.0,0.154391604424695,0.0547439986110997,0.530057920283368,1.3864159783017618e-13,0.0988928221736838,0.0988688635849484,0.8732954446414879,0.152290253255236
0.0,0.0337696889077002,0.9662303110923001,0.0363720269506355,0.551079372001744,0.52738369291718,0.47321210939404296,0.0259327767595656,0.754315478820004,0.8070066486515559,0.11844077961019502,2.234659514702122e-13,0.0,0.21839841164791501,0.043272918889923996,0.5903912602153071,3.8782690681021035e-13,0.17436167808993,0.173259935148179,0.938561933320855,0.19164805528633397
1.0,0.19239955255918,0.8076004474408199,0.17430022328348999,0.12151112080244199,0.112211574495423,0.10232535465314699,0.0520447366918538,0.8350961861345481,0.48183625087296295,0.33583208395802105,2.3624084337567667e-12,0.0,0.13207903942516802,0.0312562295846065,0.46242428049942097,1.6410234666583005e-13,0.09972132258793401,0.10463011839227801,0.8299369887772021,0.138342252749568
0.0,0.163497294192339,0.8365027058076608,0.169436461957607,0.563672045355429,0.550671877509503,0.5046068346901961,0.0866183631574175,0.857795873899885,0.8091092603884029,0.367316341829086,8.831865103344914e-13,0.20740965684785898,0.22454382149948002,0.0282020497495763,0.5030827761454,2.809344070957938e-13,0.181366272501318,0.17905889450267698,0.9347978962074309,0.173991825038979
0.0,0.0604649756628473,0.939535024337153,0.0652053001084206,0.5876580898386391,0.5569891321805239,0.508848047579584,0.0631934434351661,0.797071715876993,0.8246216914920249,0.0929535232383808,2.4913689608166666e-14,0.10729830954550099,0.23116195518578,0.0268141718782029,0.6164922892053181,5.302039859383761e-13,0.193040596520298,0.18942764497398398,0.94192719221981,0.222198811680924
0.0,0.131269462164041,0.868730537835958,0.110192738633479,0.46369385085041404,0.45098774024305394,0.3956515380490421,0.19710904405325896,0.746215562024042,0.754063640579741,0.10044977511244399,2.5973846612769472e-14,0.0,0.19230405597050199,0.050575688637932,0.540843336625963,9.815202429501856e-13,0.14988325675981,0.14884247040193,0.915418355219458,0.166912477350301
1.0,0.146869425885056,0.8531305741149441,0.14559777517145803,0.562854339293502,0.53776968788479,0.489933213084386,0.0037566847302004,0.8469770176213058,0.8130804759873359,0.0584707646176912,8.246506985803494e-14,0.20659985828525196,0.22388200813085002,0.0276690787762609,0.654218552218989,1.4172677007489119e-14,0.182947955110341,0.18200739009124497,0.9381903401851029,0.17959630862584802
0.0,0.0953230341324788,0.904676965867521,0.0882230776924509,0.575774095071958,0.5855773863697199,0.548383951640423,0.00561088122798269,0.757599049007702,0.819508290267677,0.10944527736131901,0.08708708708708708,0.251138779228667,0.227569254041789,0.0443580479082659,0.644902758185612,3.486003923024549e-14,0.18324922798825,0.18231656737802598,0.9411161757944121,0.17652016349922
1.0,0.28122260180790304,0.7187773981920971,0.23551814974915802,0.401984300043611,0.39391830397772903,0.35367815531614105,0.0112934983271252,0.760041492430552,0.694075072084034,0.0419790104947526,2.60495721130983e-14,0.0,0.127540890611705,0.0462696557396309,0.599122210092678,2.6372347019484873e-14,0.0980643217594336,0.0970213407736973,0.891517987809801,0.132358518393662
0.0,0.113069504489524,0.886930495510476,0.0656773663344955,0.5472634103794161,0.5441404786123449,0.49519816701603897,0.16261142486368801,0.8228934333191159,0.803207524026871,0.0569715142428786,0.6286286286286287,0.0255086547221379,0.219532948851281,0.0215562458998576,0.5776063264897691,1.3546025878929637e-12,0.17406040521202099,0.17310157605007198,0.9362957473896151,0.186422822468501
1.0,0.18529491791879601,0.814705082081205,0.138826242995083,0.515754470126472,0.508003640451844,0.4524447911080779,0.0475675529765024,0.803379682212503,0.781853398308782,0.10044977511244399,4.899439871271681e-14,0.0,0.198544010589014,0.0338456182857926,0.567613690563754,1.881793049797565e-13,0.15816826090231198,0.157197798054445,0.9267686466362809,0.172559099911508
1.0,0.231883181667019,0.7681168183329811,0.163348526696686,0.5450283471434799,0.491782215322019,0.44795983035148407,0.00619274374628449,0.7328138947631601,0.79896306038875,0.10794602698650699,1.1888903551617519e-14,0.0873570199412896,0.196085846648388,0.0550760795105277,0.569217289671399,2.0831673531735025e-14,0.17165022218874695,0.170605535027524,0.929396074527014,0.14554801736125697
1.0,0.19968558212655302,0.800314417873447,0.16974598842514801,0.5388682948102921,0.519513892606671,0.466825915273241,0.00502676209712783,0.796134094863071,0.793925042959544,0.0314842578710645,1.2229668303096996e-13,0.0,0.210645740758249,0.0371292994190836,0.566875342783514,1.6273944389014717e-14,0.16818558409279197,0.167227207601237,0.930573973937678,0.17475032657705097
0.0,0.0822323669014723,0.9177676330985279,0.0451736118554921,0.59005669428696,0.5757267519674499,0.523667917905718,0.0674739798080365,0.747181969579077,0.8290841152918058,0.0329835082458771,2.2187571596330834e-14,0.0653912339305598,0.251016356244682,0.052646870921957994,0.614869865427747,8.145290644223981e-13,0.200346463809596,0.20012065455093897,0.9648843820288129,0.24057140449201503
0.0,0.11588112585784698,0.884118874142153,0.11741738125427802,0.577464020933275,0.580598533112051,0.534587822356554,0.0605129979125905,0.8270521495005341,0.82050526809754,0.389805097451274,5.929306675743002e-14,0.16631237979552602,0.23418738772808897,0.02786980002694,0.604150428763495,2.828637920684808e-13,0.19017850418016102,0.18750471306839603,0.9395268631198209,0.19337575323416603
1.0,0.158750793602806,0.8412492063971941,0.128806228256474,0.47230702136938496,0.48519728036832793,0.43845366353044396,0.0182552305434202,0.739628131156364,0.754783248812612,0.0719640179910045,0.7417417417417418,0.0,0.185969556585043,0.0534359932541586,0.535724746616389,7.781569803253875e-14,0.14363184454319503,0.144913656586984,0.9177446174389771,0.170831401963676
1.0,0.19578559119629999,0.8042144088036999,0.0495753527928265,0.408307893589184,0.402055784570909,0.36152683664017893,0.0253628685247886,0.727340107791939,0.7196032483713009,0.0434782608695652,0.2952952952952953,0.0,0.10182471400208,0.100664591842745,0.575535957414367,2.7924888097025706e-13,0.0817202681328613,0.080650026393183,0.9123017966347919,0.19632548143778197
0.0,0.0640626417147867,0.935937358285213,0.0490263055896435,0.49972743131269104,0.560308367685636,0.5269341393262811,0.0325024832823345,0.760906798963063,0.7753503555885128,0.04047976011994,0.04014014014014014,0.0,0.20667486054646897,0.039071018211192,0.630138320194943,3.6182605277412333e-13,0.16208480831513097,0.161646934620315,0.924270083525895,0.17449749273102697
0.0,0.11787647005472099,0.8821235299452791,0.122771665759666,0.553423462712604,0.5441404786123449,0.49271193877053604,0.0589713292583928,0.734716713709267,0.802002071672346,0.0689655172413793,0.05525525525525526,0.26905557242635897,0.21754750874539103,0.0565262041106135,0.607809172560552,2.6368208535375024e-13,0.174738269187316,0.172355026016138,0.932546064247994,0.169440815810543
0.0,0.13368806119055499,0.8663119388094449,0.0962616592182377,0.512701700828609,0.528668558273998,0.49778189440842396,0.0133043774121735,0.7520798552498381,0.782370027747716,0.148425787106447,1.1586001550302402e-14,0.0,0.208849390186253,0.0474907172903384,0.5894509456960629,7.579064384028311e-14,0.170369812457634,0.169391448608702,0.9095687103166759,0.155872066073912
1.0,0.17534842942225698,0.8246515705777429,0.171689177316349,0.550534234627126,0.546977889608651,0.493881928533125,0.00618866105166545,0.7026718933190921,0.797956077042484,0.0719640179910045,0.7417417417417418,0.40753112663225005,0.21631842677507798,0.0703850107028059,0.56786968645075,1.980941439312829e-14,0.172478722602998,0.171525525978433,0.9347022521913101,0.181071172727656
1.0,0.11839042234785499,0.881609577652145,0.10135077709417802,0.32533798517226303,0.353445045237968,0.330180860917467,0.0437487396460116,0.7331975096156791,0.6467402677484521,0.0149925037481259,0.2042042042042042,0.0,0.17651507989032802,0.0598125572473407,0.50624191138383,2.3676668311474925e-13,0.139414024252467,0.138420933564588,0.8780699037758809,0.148876996333909
1.0,0.11494391873507302,0.885056081264927,0.0991715598833918,0.520061055385957,0.4975641094277,0.44366986788865603,0.0284365703122826,0.832933787366295,0.787149313080458,0.0689655172413793,1.7189688574631732e-14,0.0,0.20421669660584302,0.0249538899055656,0.5432591343261061,1.5726331238988602e-13,0.162988626948859,0.16274790739763198,0.928634236606721,0.18697062913488702
0.0,0.0621882274692384,0.9378117725307621,0.0666261778139133,0.548626253815962,0.533540339418598,0.48827572758738397,0.217643893975772,0.886131482234955,0.806181521235601,0.25037481259370303,3.3917451597257857e-13,0.337483550966697,0.21896568024959803,0.0146025613026938,0.6518458660283679,1.7874044627117512e-12,0.175265496723657,0.17436844883493,0.9347720879843471,0.174666048628376
1.0,0.175529824349246,0.824470175650754,0.16514030096662502,0.49885521151330103,0.485786176990203,0.435236191683323,0.0913815219463125,0.810300430793978,0.7736585273810871,0.24287856071964004,4.036169167523653e-13,0.0,0.192020421669661,0.0343517477324163,0.5760342353708481,3.040712658128435e-13,0.147924983053401,0.149181811326446,0.9238557846440101,0.18351523323922303
0.0,0.150285697010007,0.849714302989993,0.0926394649438244,0.557675534234627,0.544675839177686,0.494223175547214,0.0276977698264258,0.850883582195874,0.8086295616064921,0.17841079460269899,5.384083073375836e-14,0.191719809697338,0.22454382149948002,0.0217388365507983,0.6189556870433729,1.639227740707254e-13,0.18144159072079502,0.17953397179699898,0.9355596311684009,0.18448442964898198
1.0,0.21882274692384399,0.7811772530761559,0.190358695584897,0.47187091146968996,0.46437175437657296,0.413786379369181,0.0128645797845996,0.766949967408967,0.7581752873619642,0.124437781109445,4.422369219200401e-14,0.0,0.16932967760234502,0.0440889339265471,0.506801772766599,3.715001319087855e-14,0.131505611207351,0.130495437749793,0.9193035731242309,0.170831401963676
0.0,0.0687486773286574,0.9312513226713431,0.0686504023237629,0.576537287396424,0.572621660688474,0.524740408521425,0.28233966394062604,0.855476918763396,0.823281339560779,0.122938530734633,4.301208418674364e-14,0.191517360056686,0.22889288077904898,0.0177099687044355,0.6397085406748709,2.2508225236075858e-12,0.184228364841455,0.18325918105723601,0.948750783125741,0.18296742657283702
1.0,0.21960879160746102,0.7803912083925391,0.198285095189837,0.470235499345835,0.463782857754698,0.41612635889436,0.0082664170023762,0.7037302562100061,0.7504308392468729,0.214392803598201,3.8468554167017215e-14,0.0,0.17783870662758802,0.0658158530780964,0.5437399153430039,2.291958628762021e-14,0.13963997891089902,0.13862453811929698,0.908947697741883,0.156209177868611
1.0,0.18184841430601298,0.818151585693987,0.119854968907913,0.501635412123855,0.49263879222656504,0.447228586749866,0.0034801135272960397,0.692609134629229,0.7695706585952049,0.0704647676161919,0.9309309309309309,0.0,0.19693674955091198,0.10530606209127599,0.585413040116701,1.5938014741478136e-14,0.155532123220607,0.15516175250735198,0.918323291464484,0.15945387889258802
0.0,0.176980983765154,0.823019016234846,0.0835974281366958,0.53761447884867,0.541142459446437,0.493881928533125,0.016560582316146003,0.767298492716388,0.796178053598321,0.0584707646176912,0.6666666666666666,0.0,0.21395480760139898,0.0394599428149436,0.530258022743467,1.085505997239658e-13,0.16939067560442903,0.168441294020059,0.931775687490022,0.18435801272597
0.0,0.15944614082292802,0.840553859177072,0.14229268225512803,0.561491495856956,0.546656673269447,0.497099400380247,0.0386568115051568,0.7894839150514759,0.811473713888548,0.19040479760119897,1.0101781743858458e-13,0.17370179167932,0.226718351139264,0.0369680294301908,0.5240014721035471,1.4921496360144977e-13,0.181667545379227,0.18073297639695302,0.936700628197248,0.17689941426825698
1.0,0.1904949058258,0.8095050941742,0.188764395439472,0.541157871783689,0.543444509877402,0.4975381465412179,0.010958388537992,0.7658440667538721,0.7962865527186291,0.313343328335832,1.5940217819206906e-13,0.27938050409960496,0.215278434338659,0.0443222580211151,0.5304945564202279,3.1911963333160314e-14,0.170294494238156,0.169285875876631,0.9314910423898521,0.171674181450423
1.0,0.19965534963872197,0.8003446503612779,0.174645649920193,0.525730484081989,0.51030569088281,0.457904743333496,0.0208824756058064,0.8312300237906991,0.7917799036138199,0.00899550224887556,1.2070644752406606e-13,0.0,0.210078472156566,0.0317933764854397,0.5330709731156471,6.571469357348767e-14,0.164871582435791,0.163924289269286,0.9300445981300209,0.192238000927057
0.0,0.0900928137376425,0.9099071862623571,0.0514350546014556,0.5511338857392061,0.551581990470582,0.49646565592551095,0.0539452349920205,0.7727805522941349,0.804677503387492,0.0614692653673163,0.5455455455455456,0.0352262374734285,0.21830386688096803,0.0325506508331043,0.584006133202864,5.72667724527714e-13,0.17406040521202099,0.173086494231204,0.939859951589162,0.181703257342716
1.0,0.155425219941349,0.8445747800586508,0.114105754708794,0.49563890100305297,0.482574013598158,0.430263735192317,0.0732488795915849,0.757738037845376,0.7729047458059959,0.10044977511244399,1.370631555950811e-14,0.0,0.197598562919542,0.0451516467580234,0.557056450950632,3.522925314770601e-13,0.156435941854335,0.15610436618656198,0.92170105636913,0.165985419914879
1.0,0.20134836895728198,0.7986516310427192,0.159739519052986,0.44461404273877003,0.43075111087317297,0.387412860137474,0.15987446232717,0.7983690439685022,0.737801885154221,0.226386806596702,3.625736955741702e-13,0.0,0.163656991585516,0.0361641542284717,0.519805578100633,5.499135567845907e-13,0.129697973939896,0.12882889676495,0.8917578076438349,0.16547975222283098
0.0,0.147988027934819,0.8520119720651809,0.0724240269914398,0.533198866114261,0.524010921355533,0.473943352995661,0.0525337673451284,0.750012983032379,0.7952273146051851,0.10944527736131901,2.1203140092056758e-14,0.0,0.21404935236834602,0.048723984851530996,0.609522693285818,3.9712275725237095e-13,0.16939067560442903,0.168396048563457,0.9324993068244971,0.16872445324680801
0.0,0.17350424766454,0.8264957523354599,0.15813618990028303,0.510030527692979,0.5014722415546871,0.442938624287038,0.054161903697153006,0.8236210500137241,0.7828634077183559,0.143928035982009,8.360095236296647e-14,0.0,0.20034036116101,0.0317924901514222,0.520085356825766,1.8818162874905496e-13,0.155004895684266,0.154045697911168,0.9299884003650649,0.18836121528802
1.0,0.19125071802158602,0.8087492819784141,0.0887341054023561,0.49340383776711705,0.5046844049467321,0.45580851167552294,0.0610075520121141,0.7692354641291851,0.766273913972994,0.10944527736131901,0.991991991991992,0.0,0.17698780372506398,0.0390928925276615,0.6020529986866129,3.7686470838705394e-13,0.14046847932514903,0.13945403815700197,0.921548328565283,0.192280139901395
0.0,0.0349185234452943,0.965081476554706,0.0125381515528694,0.625817706061928,0.6306012099148779,0.608735923560669,0.0480805091468456,0.8309181843995121,0.845025456835251,0.101949025487256,5.384083073375836e-14,0.286668691163073,0.23976552897797102,0.00583648252913757,0.608193959248043,2.0357127743119897e-12,0.198990735859004,0.197081668049167,0.95198492253059,0.18928827272344198
0.0,0.05009523233666901,0.9499047676633309,0.0384497510191248,0.581879633667684,0.598693720220569,0.552771413250134,0.296492822603085,0.855395034882526,0.8250806992017071,0.20089955022488798,1.9082826082851052e-14,0.23534770725782,0.23220194762219898,0.0118027085425342,0.65164056177542,4.197411026936488e-12,0.18882277622957003,0.187859135811779,0.9578023418012309,0.19843243015464998
0.0,0.058016144148501994,0.9419838558514979,0.06266808937712001,0.529110335804623,0.550136516944162,0.498366889289719,0.0430643430717058,0.718939730611066,0.794458833543995,0.0134932533733133,0.34034034034034033,0.0,0.22038385175380498,0.110244395851208,0.5823580163594,3.7583510339887877e-13,0.16931535738495102,0.16834326219742102,0.931778174312907,0.16948295478488098
0.0,0.0777579587024216,0.922242041297578,0.0822612278360455,0.5846598342782379,0.57021253814444,0.520840442646127,0.24405189277298997,0.916848511347656,0.820631810524722,0.23688155922039003,1.0291095494680379e-13,0.145763741269359,0.239860073744918,0.0146581137797267,0.599780079896159,1.6255354274898344e-12,0.19793628078632197,0.19386169972098605,0.947677339819317,0.24107707218406302
1.0,0.190464673337969,0.8095353266620308,0.118791670630568,0.503924989097252,0.498527758445313,0.45634475698337607,0.00479889959933104,0.7114807045513358,0.7707090119118001,0.0614692653673163,0.6056056056056056,0.0,0.19410040654249802,0.0765427077990255,0.560063994707121,2.217364828807482e-14,0.15455298636740197,0.153555538797979,0.92243616197725,0.164131305044035
1.0,0.13205550684765802,0.8679444931523409,0.0533581465602699,0.5392498909725251,0.526901868408373,0.469458392239068,0.0113818836371217,0.742226714958566,0.7997200900089291,0.0419790104947526,0.3253253253253253,0.0,0.216223882008131,0.0584597007693554,0.579259033432002,1.1651084261821243e-13,0.170143857799202,0.16916522132569198,0.9316102412937429,0.17795288862669098
0.0,0.10387882818877199,0.8961211718112281,0.0338714440653751,0.557621020497165,0.53723432731945,0.49081070540632793,0.0357673993661626,0.7539935461812858,0.8097189809136429,0.0974512743628186,0.5905905905905906,0.267638424941796,0.22435473196558603,0.04334939580332099,0.5855161718343079,5.738448787980322e-13,0.18437900128041,0.18086117185732603,0.93777275604191,0.19843243015464998
1.0,0.189618163678689,0.8103818363213109,0.102329910092865,0.47465111208024396,0.49231757588735997,0.44527860381221707,0.0235545387788985,0.703348113042299,0.756130149686837,0.0689655172413793,0.05525525525525526,0.0,0.17982414673347802,0.0998254290357892,0.606587885124681,1.2626228071747463e-13,0.147548391956014,0.150018852273584,0.908376849579292,0.15654628966331
0.0,0.15436708286724898,0.845632917132751,0.16013610016810598,0.5171173135630179,0.500936880989346,0.454248525325403,0.040905041708737,0.843101167536332,0.7873934783033149,0.0539730134932534,5.5052438739018716e-14,0.0,0.2089439349532,0.0292677080517916,0.6078847225230319,1.4035196452596373e-13,0.166076673947428,0.16583968026544002,0.9292715510037579,0.16699675529897598
1.0,0.525410406022311,0.47458959397768796,0.16571500148573198,0.211022677714784,0.22142512982493698,0.196802027982255,0.024764461657768997,0.7231721529608441,0.5193875112947,0.10044977511244399,1.741686507561802e-14,0.0,0.0795121490025527,0.0593737269060177,0.7388601788528109,8.21185878133888e-14,0.0543044362431272,0.0571299298695423,0.7776365884871501,0.0696557245796637
0.0,0.10022069716116902,0.8997793028388309,0.0581940415418662,0.4777038813781071,0.4889448043257129,0.43313996002535,0.025326939004139,0.791291139862388,0.7611594332701509,0.0899550224887556,1.1661727050631232e-14,0.0,0.19561312281365198,0.0270483443252187,0.609868642185571,2.3789074710988495e-13,0.15364916773367499,0.15373652062438697,0.924175852629143,0.174328936833677
0.0,0.0922090878858421,0.907790912114158,0.0946480074448352,0.5502071522023549,0.5483698270785371,0.49934188075854297,0.0727341199392013,0.8506121513800641,0.804614965386445,0.19040479760119897,4.5359574696935635e-14,0.0700475756655532,0.21896568024959803,0.0220292692467923,0.522898880601317,4.2137089520608396e-13,0.17406040521202099,0.17283010331045903,0.9258349451106508,0.17622519067885897
0.0,0.057804516733682,0.942195483266318,0.0581492938980767,0.532054077627562,0.591305744418866,0.556037634670697,0.0306482020344563,0.7467743763328241,0.7955449666879759,0.0449775112443778,0.4844844844844845,0.0,0.21433298666918804,0.0520774611122855,0.6538843020881729,2.8809200517314507e-13,0.16976726670181502,0.168818339491743,0.9312378136678999,0.174666048628376
1.0,0.188953048946398,0.8110469510536021,0.133185256273871,0.552278674225905,0.548851651587344,0.500511870521133,0.0117928357220606,0.7318856936354521,0.798505722507376,0.0944527736131934,0.09539539539539539,0.0,0.21688569537676103,0.0573737852890469,0.559991866498144,4.862186818746094e-14,0.170671085335543,0.16970816680491702,0.934524898871173,0.167881673760061
1.0,0.17800888835142198,0.8219911116485781,0.10376766507754599,0.49176842564326206,0.46806574227742404,0.420416321357188,0.0423276974982871,0.72452772363393,0.769893781103439,0.0659670164917541,0.983983983983984,0.0,0.195140398978917,0.067217524248713,0.567371842136552,2.2376502071328705e-13,0.159674625291858,0.158705979941181,0.911340547923246,0.153512283511019
1.0,0.21295764428454803,0.787042355715452,0.166878716079668,0.45644352376798897,0.454788800256973,0.39199532004095006,0.15117326603289802,0.792009139158818,0.756953010518273,0.214392803598201,6.47453027811018e-14,0.0,0.163656991585516,0.037787499474919994,0.544468661727904,4.978026053777348e-13,0.11290201099646001,0.11929718724078098,0.91975923291898,0.17736294298596803
1.0,0.18973909363001504,0.810260906369985,0.18150595898491897,0.520715220235499,0.510894587504684,0.45610100911616996,0.0381916690789086,0.76125229511005,0.789399544942989,0.137931034482759,4.21033781827983e-14,0.0,0.209794837855725,0.0453537157214047,0.46917092493535706,1.1565404229740208e-13,0.16381712736310902,0.16300429831837698,0.9294173739587841,0.173528296321268
0.0,0.16234845965474498,0.837651540345255,0.16951846337943902,0.5866768425643261,0.5681246319396109,0.5113342758250871,0.00555992947033741,0.8587901844334359,0.823796991703307,0.0569715142428786,1.1926766301781882e-13,0.0,0.23929280514323498,0.0280987038945854,0.473210622519912,1.802414540392373e-14,0.19070573171650199,0.18896010858909598,0.9416165103925981,0.18300956554717498
0.0,0.0663300783021435,0.9336699216978571,0.0669656021214528,0.398604448320977,0.417099416456984,0.373567981280164,0.0446939348653771,0.862473682692904,0.70546223447591,0.10494752623688199,1.4380272512434133e-13,0.0,0.19797674198733103,0.0167101546186199,0.524889984558175,3.652024996334726e-13,0.155682759659562,0.155139129779051,0.8641724845762401,0.146896464540053
0.0,0.14266711007648802,0.8573328899235121,0.0994177583609905,0.497001744439599,0.51464211146207,0.47813581631160706,0.0724978796119261,0.769400015594121,0.7716606013546121,0.0704647676161919,0.7567567567567568,0.0,0.197598562919542,0.039852919273085,0.598387217535834,3.999482875444197e-13,0.15794230624388,0.156971570771435,0.923448347667047,0.178332139395727
